ID_ASO;DATA_STANU;STAN;ID_JED;ID_PROD;WART_NETTO;ID_WALUTA
9902033;04.02.2024;0;SZT;JUTRZENKA;0;PLN
9906171;04.02.2024;0;SZT;JUTRZENKA;0;PLN
9908001;04.02.2024;0;SZT;JUTRZENKA;0;PLN
9908002;04.02.2024;0;SZT;JUTRZENKA;0;PLN
9908003;04.02.2024;0;SZT;JUTRZENKA;0;PLN
9908004;04.02.2024;0;SZT;JUTRZENKA;0;PLN
9908005;04.02.2024;0;SZT;JUTRZENKA;0;PLN
9908006;04.02.2024;0;SZT;JUTRZENKA;0;PLN
9908007;04.02.2024;0;SZT;JUTRZENKA;0;PLN
9908008;04.02.2024;0;SZT;JUTRZENKA;0;PLN
9908203;04.02.2024;0;SZT;KALISZANKA;0;PLN
